CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
1052102,C2 INC,10-K,2003-03-19,2002-12-31,4220.0,WI,WI,1231.0,1052102_2002,118734,4220.0,0.0,0.0,0.0,0,41.924,13.571,126.386,32.991,4.483,231.452,5.272,7.755,2.8,52.278,7.508,3.061,10.518,0.0,0.0,37.921,93.395,3.061,118.33,0.0,10.585,24.224,267.238,0.0,0.0,2.505,4.009,13.73,-0.019126979,0.018742872,0.013318335,0.006882577,0.442549017,0.254785678,-0.055140464,0.017716221,1.0,0.455773994,0.982266357,0.083751365,0.075759973,-0.001113127,0,0,
1052303,TERAYON COMMUNICATION SYSTEMS,10-K,2003-03-27,2002-12-31,3661.0,DE,DE,1231.0,1052303_2002,113425,3661.0,0.0,0.0,0.0,0,242.817,23.92,275.71,137.142,206.503,103.777,73.084,1.509,0.0,65.159,11.572,-44.213,8.257,0.0,89.424,69.988,138.568,-44.213,61.657,0.0,-940.277,19.794,129.403,3.872,0.0,0.238,6.174,2.05,-0.048092829,-0.161558605,-0.107964373,-0.022633346,0.186068695,-0.456571091,0.29777535,0.476484137,1.0,0.915365013,1.577805655,-3.410384099,-0.137104204,2.0608091,0,0,
1052547,VERSICOR INC /CA,10-K,2003-03-03,2002-12-31,2834.0,DE,DE,1231.0,1052547_2002,138404,2834.0,0.0,0.0,0.0,0,67.756,6.491,72.736,48.666,62.305,55.106,26.43,3.5,0.491,0.698,1.267,-48.796,0.0,0.0,34.034,22.608,24.07,-48.796,10.249,0.0,-152.554,0.0,6.341,42.319,0.0,0.0,0.247,10.79,-0.043504633,-0.016035361,-0.000181269,0.0,0.076385834,-0.061724749,0.453520137,-0.275614898,1.0,0.170650295,0.799246526,-2.097365816,-0.667468654,-0.206354186,0,0,
1052595,WESTCOAST HOSPITALITY CORP,10-K,2003-03-31,2002-12-31,7011.0,WA,WA,1031.0,1052595_2002,109079,7011.0,0.0,0.0,0.0,0,51.401,6.773,356.71,154.11,2.701,164.125,12.982,57.257,10.8,101.206,10.517,8.007,2.04,0.0,0.0,79.59,199.683,8.007,294.557,0.006,39.772,9.559,194.171,0.102,0.0,4.369,10.801,5.7,0.036442622,0.020894552,0.001278689,-0.000949245,0.316094306,0.644855607,-0.360134018,-0.000457007,1.0,2.082640741,0.875715163,0.111496734,0.064974349,-0.019763833,0,0,
1052837,ABGENIX INC,10-K,2003-03-28,2002-12-31,2836.0,DE,DE,1231.0,1052837_2002,112178,2836.0,0.0,0.0,0.0,0,417.731,21.557,841.997,601.639,396.549,147.141,87.655,0.0,194.0,200.0,20.229,-208.898,0.0,20.939,188.575,35.941,240.358,-208.898,267.387,0.0,-364.191,4.644,19.293,2.533,0.0,0.0,4.83,7.37,0.009719782,-0.354362502,-0.003318108,0.0,0.238752632,-0.445546543,1.851237493,-0.180124237,1.0,0.931304709,1.798115821,-0.43253242,-0.242361909,0.178108702,0,0,
1052958,HORIZON MEDICAL PRODUCTS INC,10-K,2003-03-28,2002-12-31,5047.0,GA,GA,1231.0,1052958_2002,109423,3841.0,0.0,0.0,0.0,0,12.873,0.807,37.19,15.33,3.712,8.612,33.416,1.553,68.627,18.342,0.731,-6.602,5.608,0.0,0.0,3.413,21.86,-26.17,5.932,0.0,-59.372,3.038,21.712,0.025,0.0,0.0,2.846,0.69,-0.168641397,-0.071698391,-0.129245057,-0.188486982,0.841059425,-0.555895676,0.881683305,-0.417126334,1.0,0.664872855,0.982055381,-1.596450659,-0.627157838,0.044445263,0,0,
105319,WEIGHT WATCHERS INTERNATIONAL INC,10-K,2003-03-28,2002-12-28,7200.0,VA,VA,1230.0,105319_2002,145308,7200.0,0.0,0.0,0.0,0,145.438,20.247,609.903,46.548,57.53,365.552,106.277,18.361,58.5,436.319,4.738,143.694,38.583,0.243,0.0,123.381,563.355,143.694,59.85,0.0,69.609,19.106,809.644,1.694,13.972,91.807,42.299,45.97,0.030387527,0.239223757,0.010042544,0.022654749,0.885194859,0.27159752,-0.032918411,-0.092072501,1.0,0.009527682,2.009066859,0.114131264,0.455482265,-0.250878745,0,0,
1053361,CATALYTICA ENERGY SYSTEMS INC,10-K,2003-03-31,2002-12-31,3510.0,DE,DE,1231.0,1053361_2002,141241,3510.0,0.0,0.0,0.0,0,69.041,0.738,77.021,69.18,66.77,20.996,17.561,0.188,2.989,3.062,2.887,-17.874,0.479,0.226,20.805,4.779,7.841,-17.874,19.668,0.0,-97.348,1.362,4.795,0.312,0.0,0.0,0.191,2.76,0.045736259,0.076172885,0.000441447,0.003496727,0.03683411,-0.273407668,0.67177903,0.032842815,1.0,1.427322897,0.997615769,-1.263915036,-0.229586736,-0.056249673,0,0,
1053507,AMERICAN TOWER CORP /MA/,10-K,2003-03-24,2002-12-31,4899.0,DE,DE,1231.0,1053507_2002,105365,4899.0,0.0,0.0,0.0,0,536.253,110.43,5662.203,1740.323,127.292,446.209,195.684,270.142,160.0,3194.537,316.876,-314.769,9.092,141.414,0.0,670.294,3906.313,-1141.879,3284.063,0.0,-1892.594,107.265,788.42,1.305,0.0,-64.634,262.974,3.53,-0.008523906,-0.195098338,-0.019500596,-0.006442561,0.494511765,-0.203510009,0.425475665,-0.110748348,1.0,2.519415734,1.137654798,-0.334250468,-0.166638144,0.216764332,0,0,
1053650,OMEGA PROTEIN CORP,10-K,2003-03-06,2002-12-31,2070.0,NV,NV,930.0,1053650_2002,109084,2070.0,0.0,0.0,0.0,0,90.62,2.619,181.131,135.036,33.45,80.205,23.97,1.27,0.0,14.239,9.1,12.169,41.939,2.957,0.0,18.769,46.095,12.169,158.975,0.0,24.802,13.032,117.008,0.0,0.0,5.677,0.595,3.95,0.034484551,-0.02336311,0.031158512,0.024650795,0.369721362,0.108515583,0.202543082,0.046412831,0.0,1.426213146,0.926668107,0.136928521,0.101810292,0.071198009,0,0,
1053676,FAIRMARKET INC,10-K,2003-03-31,2002-12-31,7389.0,DE,DE,1231.0,1053676_2002,132799,7370.0,0.0,0.0,0.0,0,42.754,0.133,59.267,52.909,40.282,0.749,26.432,0.0,0.0,0.0,2.94,-21.977,0.0,15.0,7.539,3.182,4.391,-21.977,9.762,1.967,-131.914,1.328,5.747,2.083,0.0,0.0,0.0,1.61,-0.00732881,-0.433945087,0.010541858,0.0,0.295392039,-0.514307663,-0.044231684,0.151111866,1.0,1.243293467,0.594416735,-2.22575801,-0.370813437,0.712501052,0,0,
1054102,PDI INC,10-K,2003-07-08,2002-12-31,7389.0,DE,DE,1231.0,1054102_2002,110728,8742.0,0.0,0.0,0.0,0,149.582,5.374,190.939,123.211,72.661,237.036,14.161,0.0,0.0,0.0,7.413,-30.761,4.006,1.0,5.834,67.728,67.728,-30.761,34.442,0.0,17.147,40.729,284.013,2.358,0.0,-17.447,0.0,10.791,0.255011041,0.265359292,-0.048260773,-0.01350864,0.52363844,-0.593774366,-0.094267687,-0.146818896,1.0,0.806294815,0.630489458,0.08980355,-0.25247854,-0.415741172,0,0,
1054298,ASK JEEVES INC,10-K,2003-03-12,2002-12-31,7389.0,DE,DE,1231.0,1054298_2002,121834,7370.0,0.0,0.0,0.0,0,56.628,1.525,72.176,29.277,44.44,11.451,41.418,11.572,0.0,0.0,10.919,-21.303,0.0,0.0,16.827,42.573,42.899,-21.303,31.36,0.0,-696.082,9.554,74.136,1.612,0.0,0.0,0.478,2.56,0.225454189,-0.135412012,0.011683032,0.0,0.227637996,-0.096648162,-0.008468597,1.07792092,1.0,0.276119758,1.413323053,-9.644230769,-0.288530814,2.125142436,0,0,
1054374,BROADCOM CORP,10-K,2003-03-31,2002-12-31,3674.0,CA,CA,1231.0,1054374_2002,66708,3674.0,0.0,0.0,1.0,1,721.784,168.236,2216.153,1644.521,502.703,479.656,277.804,112.258,0.0,1.212,147.128,-2236.576,46.036,11.903,113.148,534.017,571.632,-2236.576,322.082,0.0,-5586.169,128.215,1082.948,44.055,89.37,297.594,3.6,15.06,-0.008167891,-0.525307259,0.024326944,0.008140834,0.693044659,-0.060381745,0.001692564,-0.105377386,1.0,0.393075483,1.857716251,-2.520660352,-0.873307033,0.698430383,0,1,
1054833,COVENTRY HEALTH CARE INC,10-K,2003-03-24,2002-12-31,6324.0,DE,DE,1231.0,1054833_2002,23877,8011.0,0.0,0.0,0.0,0,424.275,178.577,1643.44,646.037,244.663,2919.499,58.788,0.0,170.5,175.0,18.885,145.603,0.0,874.457,57.895,800.712,997.403,145.603,115.321,0.0,320.674,134.987,3576.905,11.984,0.0,80.138,13.446,29.03,-0.031146022,0.053351636,0.004013296,0.0,0.830411819,0.138125257,0.201058411,0.031348976,1.0,0.378548623,1.205560426,0.195123643,0.145540452,-0.013235476,0,0,
1054905,OCTEL CORP,10-K,2003-03-28,2002-12-31,2800.0,DE,DE,1231.0,1054905_2002,110566,2810.0,0.0,0.0,0.0,0,171.8,55.2,747.8,362.5,26.7,236.6,11.843,60.8,16.6,102.4,30.2,52.1,55.7,0.0,0.0,187.6,380.7,52.1,88.9,0.0,120.2,83.9,451.5,0.2,13.7,23.0,13.1,15.8,-0.000780996,0.121444842,-0.069508623,0.000911162,0.888339128,0.343533795,0.426627118,0.060297164,1.0,1.937265725,1.630144698,0.160738165,0.117945975,-0.075626424,0,0,
1055355,SONOSITE INC,10-K,2003-03-31,2002-12-31,3841.0,,,1231.0,1055355_2002,66728,8731.0,0.0,0.0,0.0,0,69.627,4.31,105.877,92.614,36.4,27.244,14.195,0.136,0.0,0.088,2.556,-7.731,11.787,29.421,10.019,12.922,13.263,-7.731,14.616,0.0,-84.535,20.101,73.035,43.565,0.0,0.0,0.195,13.07,0.048504924,0.516589276,0.072142202,0.041264677,0.598666377,0.702192046,0.237617829,0.179309751,1.0,0.499189748,0.967296164,-0.798426476,-0.071176932,-0.413924462,0,0,
1055726,GENETRONICS BIOMEDICAL CORP,10-K,2003-03-31,2002-12-31,3841.0,,,1231.0,1055726_2002,66697,3845.0,0.0,0.0,0.0,0,2.698,0.643,5.419,3.725,0.875,5.505,50.399,0.02,0.0,0.0,0.619,-5.908,0.0,0.0,0.0,1.658,1.694,-5.965,2.08,0.0,-53.462,0.076,0.19,0.699,0.0,0.0,0.006,0.27,-0.005309881,-0.049780138,-0.14353273,-0.140711856,0.784093006,-0.658686509,1.89177946,-0.287808317,1.0,0.273741469,0.653857427,-9.86565787,-1.099649382,0.124782212,0,0,
1056288,FEDERATED INVESTORS INC /PA/,10-K,2003-03-20,2002-12-31,6770.0,PA,PA,1231.0,1056288_2002,66731,6282.0,1.0,0.0,0.0,0,199.688,27.436,530.007,340.717,150.932,357.673,112.561,5.548,13.675,59.243,19.666,203.76,0.0,0.0,1.023,107.92,188.71,203.76,67.68,0.0,590.439,37.218,711.069,0.218,0.708,111.954,4.788,25.37,-0.007537751,0.003336245,-0.004074629,0.0,0.651600828,-0.026897782,0.037084869,0.127328766,1.0,0.119312348,1.154580858,0.78457252,0.550619489,0.061233828,0,0,
105634,EMCOR GROUP INC,10-K,2003-02-26,2002-12-31,1731.0,DE,DE,1231.0,105634_2002,6223,1731.0,0.0,0.0,0.0,0,1334.935,409.562,1758.491,489.87,93.103,3469.291,14.919,134.276,0.07,0.905,16.126,62.902,248.08,0.0,0.0,1179.875,1268.621,62.902,147.7,0.0,194.152,964.968,3968.051,2.507,0.0,49.424,4.096,53.01,0.01414923,0.105914924,0.120885863,0.012644157,0.906821815,0.08984433,-0.625662214,0.00217451,1.0,0.619417293,1.614033576,0.110408299,0.066205627,-0.097620614,0,0,
1056358,MANNATECH INC,10-K,2003-03-31,2002-12-31,2833.0,TX,TX,1231.0,1056358_2002,112968,2834.0,0.0,0.0,0.0,0,26.062,1.846,34.816,18.05,17.693,79.785,25.107,0.136,0.0,0.008,3.991,1.888,5.515,0.0,0.0,16.531,16.766,1.888,23.297,0.0,-0.021,1.082,140.948,0.0,0.11,1.454,0.019,1.62,-0.151149958,-0.194470195,0.010300328,-0.08449212,0.27734375,0.07176997,-0.096276508,0.157166078,0.0,0.443779636,0.782698275,-0.000603171,0.096536075,0.357745111,0,0,
1056421,RITA MEDICAL SYSTEMS INC,10-K,2003-03-28,2002-12-31,3845.0,DE,DE,1231.0,1056421_2002,138129,3845.0,0.0,0.0,0.0,0,19.629,1.053,24.166,20.603,12.315,5.646,15.155,0.0,0.0,0.0,1.262,-13.499,3.521,0.901,5.427,3.563,3.563,-13.499,5.962,0.0,-67.887,2.798,17.393,1.551,0.0,0.0,0.012,5.05,-0.091166667,-0.3711,-0.075266667,-0.004133333,0.425639328,0.614442984,-0.018922197,-0.134269502,1.0,0.269205014,0.747212972,-2.809194736,-0.558098154,0.353133333,0,0,
105668,WENDYS INTERNATIONAL INC,10-K,2003-03-28,2002-12-29,5812.0,OH,OH,1231.0,105668_2002,11366,5812.0,0.0,0.0,0.0,0,330.819,134.208,2667.361,1448.605,171.944,1961.449,114.692,4.773,223.037,681.679,139.101,218.781,24.8,26.253,0.0,360.075,1218.756,218.781,2594.571,0.0,1437.71,97.62,2730.261,77.737,77.956,127.118,41.454,27.07,-0.017008461,0.158892643,0.001147699,-0.001096259,0.241493746,0.14405826,-0.037841883,-0.003767752,1.0,0.466582664,0.962568453,0.539000908,0.145219564,-0.148296034,0,0,
1056696,MANHATTAN ASSOCIATES INC,10-K,2003-03-31,2002-12-31,7372.0,GA,GA,1231.0,1056696_2002,109826,7373.0,0.0,0.0,0.0,0,159.208,6.754,220.196,185.286,121.857,63.062,29.031,0.164,0.0,0.24,6.275,25.196,0.0,0.0,57.193,34.529,34.91,25.196,28.649,0.0,62.061,32.384,173.424,8.636,1.122,14.383,0.147,23.66,0.015071128,0.320265204,0.02045403,0.0,0.390502098,0.049843445,-0.012965192,0.028501042,1.0,0.269752743,1.300335739,0.281844357,0.180411997,-0.275321216,0,0,
1057083,PC TEL INC,10-K,2003-03-31,2002-12-31,7370.0,DEType,DEType,,1057083_2002,125014,7372.0,0.0,0.0,0.0,0,123.376,1.498,129.426,112.553,111.738,18.639,19.928,0.0,0.0,0.0,2.069,6.153,1.115,0.0,58.752,16.758,16.873,6.153,6.095,0.0,-35.781,8.07,48.779,2.692,6.289,0.435,0.0,6.78,0.123905359,-0.067393893,0.038730161,-0.013018853,0.124828087,-0.300093197,0.872044293,0.395161646,1.0,0.833035802,1.233157691,-0.276459135,0.050901674,0.544915044,0,0,
1057217,PARADIGM GENETICS INC,10-K,2003-03-27,2002-12-31,8731.0,,,,1057217_2002,135247,8731.0,0.0,0.0,0.0,0,17.409,0.965,52.622,30.687,10.909,31.356,32.04,4.3,0.0,3.378,5.939,-20.297,0.0,11.056,5.025,18.557,21.935,-23.47,36.0,0.0,-72.196,4.868,17.183,0.188,0.0,0.0,1.415,0.291,0.012359396,-0.323726118,-0.02011488,0.0,0.366424689,-0.124687692,-0.086314468,-0.140953396,1.0,3.291311119,0.682372067,-1.371973699,-0.41912128,0.262016281,0,0,
1057352,COSTAR GROUP INC,10-K,2003-03-28,2002-12-31,7374.0,DE,DE,1231.0,1057352_2002,112111,7370.0,0.0,0.0,0.0,0,51.883,1.596,118.907,104.017,43.53,27.433,15.81,0.0,0.0,0.0,4.179,-4.784,0.0,0.0,17.984,14.89,14.89,-4.784,26.558,0.0,-101.489,6.786,79.363,0.696,0.0,0.0,0.004,18.45,0.017728084,0.009878253,0.006621233,0.0,0.541002632,0.080932332,0.184637273,0.110161325,1.0,0.356595685,1.066568952,-0.853515773,-0.040199484,0.116914654,0,0,
1057379,ANSWERTHINK INC,10-K,2003-03-31,2002-12-31,8742.0,FL,FL,1231.0,1057379_2002,111000,7370.0,0.0,0.0,0.0,0,106.851,5.684,145.361,113.047,66.328,121.371,46.582,0.0,0.0,0.0,4.1,-28.848,0.0,0.0,2.909,32.314,32.314,-68.959,24.229,0.0,-148.419,35.159,176.847,6.513,0.0,-3.508,0.196,2.5,-0.073981191,-0.381689431,-0.050694133,0.0,0.46259313,-0.31426158,-0.272092353,-0.347351733,1.0,0.970735477,1.554918459,-1.02103728,-0.497182876,0.26789073,0,0,
1057693,NATCO GROUP INC,10-K,2003-03-21,2002-12-31,3443.0,DE,DE,331.0,1057693_2002,128759,3533.0,0.0,0.0,0.0,0,116.377,36.074,231.595,91.852,1.689,219.354,15.008,7.097,1.46,45.257,4.958,3.877,32.4,0.0,0.0,81.768,139.743,3.877,53.199,0.0,5.339,74.976,289.539,0.0,3.139,1.705,4.527,6.28,-0.007231676,0.015712421,0.026105533,-0.0220396,0.856758566,0.043533639,-0.183916349,-0.011097667,1.0,0.974554548,1.528989988,0.023053175,0.043649474,-0.022112821,0,0,
1057758,TIME WARNER TELECOM INC,10-K,2003-03-13,2002-12-31,4813.0,DE,DE,1231.0,1057758_2002,120359,4813.0,0.0,0.0,0.0,0,599.466,33.595,2149.256,585.235,506.46,279.351,114.927,26.005,216.77,1206.03,233.81,-366.035,0.0,0.0,0.0,357.991,1564.021,-366.035,2103.717,0.0,-583.678,59.989,695.574,0.367,0.0,0.6,108.028,2.11,0.013450127,-0.22177428,-0.008109564,0.0,0.086962651,-0.03810708,0.19154459,-0.11769518,1.0,2.413380313,0.743102587,-0.271572116,-0.119765631,0.096508297,0,0,
1057877,IDACORP INC,10-K,2003-03-07,2002-12-31,4911.0,ID,ID,1231.0,1057877_2002,5870,4911.0,0.0,0.0,0.0,0,401.025,130.93,3252.638,874.827,42.736,749.096,38.018,265.792,200.0,898.676,93.609,66.259,29.755,296.239,0.0,576.633,2324.418,66.259,3185.509,53.393,408.206,191.92,928.8,15.77,49.709,-51.147,65.992,24.83,0.005557072,0.022568263,-0.007565299,-0.001521472,0.405625834,-0.833570025,3.298427275,-0.012175753,1.0,0.926736338,0.943258915,0.125499979,0.024934838,-0.041058283,0,0,
1058027,STEELCLOUD  INC,10-K,2003-01-29,2002-10-31,3571.0,VA,VA,1031.0,1058027_2002,64663,3571.0,0.0,0.0,0.0,0,14.671,3.621,17.633,6.757,0.751,21.479,10.048,0.504,0.725,0.06,1.078,0.571,4.181,0.0,0.0,10.816,10.876,-1.115,4.341,0.0,-29.374,6.137,29.157,0.272,0.0,-0.28,0.079,1.04,-0.20035665,-0.062068569,-0.084272895,-0.052807179,0.907616401,-0.089091829,-0.513694395,-0.085963056,1.0,0.646607821,1.188249892,-1.665853797,-0.074632791,0.036585366,0,0,
1058033,NORTHWEST AIRLINES CORP,10-K,2003-03-20,2002-12-31,4512.0,DE,DE,1231.0,1058033_2002,7672,4512.0,0.0,0.0,0.0,0,3510.0,652.0,13289.0,-2262.0,2197.0,6864.0,85.8,346.0,1876.0,7189.0,531.0,-798.0,230.0,255.0,100.0,4272.0,15325.0,-798.0,10441.0,226.0,-2663.0,663.0,9489.0,0.0,0.0,-422.0,452.0,7.34,-0.004648682,-0.10791038,0.011507392,-0.003276939,0.283843781,-0.059333132,-17.35969922,-0.025315411,1.0,-3.591776071,1.09574522,-0.200391301,-0.057792159,0.079332419,0,0,
1058177,LANDACORP INC,10-K,2003-03-28,2002-12-31,7389.0,DE,DE,1231.0,1058177_2002,129519,7372.0,0.0,0.0,0.0,0,14.566,0.73,25.319,13.475,10.008,9.851,15.761,0.078,0.0,0.181,1.947,-7.733,0.0,0.0,0.0,11.663,11.844,-7.733,4.566,0.0,-44.754,3.797,23.397,0.075,0.0,0.0,0.034,0.35,-0.021593487,-0.173978793,0.010867081,0.0,0.550811643,0.310701107,-0.078951719,0.163501954,1.0,2.442738405,1.020234338,-1.767605356,-0.30407994,0.494469746,0,0,
1058289,LEXAR MEDIA INC,10-K,2003-03-31,2002-12-31,3861.0,CA,CA,1231.0,1058289_2002,138843,3861.0,0.0,0.0,0.0,0,122.993,24.271,126.921,41.565,52.383,126.867,66.362,14.568,63.202,0.0,1.366,4.009,25.604,0.0,5.0,80.583,85.356,4.009,7.306,0.0,-132.068,42.609,174.039,29.237,0.0,6.453,0.849,6.27,0.126642713,-0.012694876,0.347927748,0.229866624,0.564532268,1.134535327,-1.518975325,0.902770599,1.0,0.099894316,1.165158508,-1.040552785,0.089118428,0.643362122,0,0,
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,10-K,2003-03-14,2002-12-31,7371.0,,,930.0,1058290_2002,111864,7370.0,0.0,0.0,0.0,0,175.834,6.948,231.473,165.481,126.211,122.701,20.42,0.0,0.0,0.0,7.842,34.562,0.0,0.0,0.0,41.487,65.992,34.562,63.649,0.0,93.423,41.005,229.086,20.043,0.0,10.529,0.0,72.23,-0.01340927,0.135234928,0.069272372,0.0,0.285873514,0.253892897,-0.109619119,0.009488094,1.0,0.112195331,1.241103184,0.403602148,0.194800258,-0.06934675,0,0,
1058299,LIONBRIDGE TECHNOLOGIES INC /DE/,10-K,2003-03-31,2002-12-31,7389.0,DE,DE,1231.0,1058299_2002,123016,7372.0,0.0,0.0,0.0,0,36.687,8.57,58.164,1.714,11.268,68.245,31.729,3.215,0.0,24.728,3.555,-4.785,6.062,0.0,0.352,29.953,56.45,-4.785,20.525,0.0,-105.66,17.303,118.929,0.248,0.0,-0.062,3.764,1.951,-0.016242882,-0.016632569,0.00906909,0.031458405,0.720084588,0.175144887,0.112414534,0.33394958,1.0,0.027688356,1.691836436,-1.81658758,-0.018619765,0.364977726,0,0,
1058441,RAINBOW RENTALS INC,10-K,2003-03-26,2002-12-31,7359.0,OH,OH,1231.0,1058441_2002,111287,7359.0,0.0,0.0,0.0,0,43.204,2.175,60.83,38.825,1.08,92.93,5.93,0.0,35.164,7.55,2.48,1.813,39.342,0.0,0.0,14.455,22.005,1.641,13.709,0.0,29.674,0.939,99.267,0.019,0.0,1.184,0.632,5.2,-0.00823474,0.034939769,0.015526949,0.000198428,0.890876212,0.031416194,-0.17347941,0.007328966,1.0,1.259080296,1.172815661,0.487818511,0.056830511,-0.024373507,0,0,
1058444,SAVVIS COMMUNICATIONS CORP,10-K,2003-02-28,2002-12-31,7389.0,DE,DE,1231.0,1058444_2002,130305,7370.0,0.0,0.0,0.0,0,51.086,28.528,196.474,-140.089,32.159,165.551,94.028,2.705,0.0,62.444,58.7,16.704,0.0,0.0,0.0,46.702,119.557,13.932,315.502,217.006,-480.516,15.117,236.004,97.161,0.0,0.0,11.668,0.4,0.338047484,-0.005560544,-0.053128193,0.0,0.178410375,-0.044556591,5.211306861,0.8938696,1.0,-3.724661803,1.002398557,-2.44569765,0.130297139,1.357431975,0,0,
1058623,CUMULUS MEDIA INC,10-K,2003-03-31,2002-12-31,4832.0,DE,DE,1231.0,1058623_2002,112030,4832.0,0.0,0.0,0.0,0,131.428,0.085,1355.514,720.84,73.38,161.134,62.733,5.558,287.5,414.704,16.865,-51.053,0.0,0.0,13.0,51.181,620.506,-92.753,139.686,14.168,-154.086,47.367,252.597,213.796,0.599,76.357,31.705,14.83,0.013745938,0.208606314,0.011179616,0.0,0.877947406,0.138724148,0.098403699,-0.048108987,1.0,0.774821513,2.372043421,-0.113673485,0.011293871,-0.2262724,0,0,
1058703,ALLEGIANCE TELECOM INC,10-K,2003-03-31,2002-12-31,4813.0,DE,DE,1231.0,1058703_2002,112179,4813.0,0.0,0.0,0.0,0,456.378,59.282,1441.218,43.724,284.266,407.17,124.83,561.532,135.3,639.691,282.143,-572.67,0.0,0.881,30.955,745.258,1397.494,-572.67,1516.175,0.0,-1761.023,153.196,770.982,3.91,10.051,0.0,114.191,0.67,-0.025167433,-0.274683223,0.007159068,0.0,0.161561957,0.61931485,-0.128728563,-0.105345663,1.0,0.522788604,0.862108544,-1.221899116,-0.318119119,0.187087247,0,0,
1058811,IMMERSION CORP,10-K,2003-03-28,2002-12-31,3577.0,DE,DE,1231.0,1058811_2002,126318,3577.0,0.0,0.0,0.0,0,15.641,1.16,25.301,13.948,8.717,4.587,20.137,0.086,0.0,0.051,3.124,-16.53,2.128,1.0,0.0,6.743,11.353,-16.53,5.829,0.0,-74.067,3.645,20.235,0.369,0.0,0.0,0.582,1.17,-0.103841094,-0.423643423,-0.004299971,0.005230562,0.574680843,0.064878712,0.411204749,-0.070296447,1.0,0.592013086,0.499729126,-2.927433698,-0.630330817,0.591021404,0,0,
1058959,SMARTDISK CORP,10-K,2003-03-31,2002-12-31,3577.0,DEType,DEType,,1058959_2002,124616,3674.0,0.0,0.0,0.0,0,15.928,4.018,17.172,9.226,5.637,37.538,17.791,0.0,0.0,0.0,3.405,-16.486,4.589,0.0,0.0,5.588,5.588,-16.486,4.461,2.358,-137.142,4.323,41.225,2.371,0.055,-1.047,0.004,0.36,0.000638498,-0.28600939,-0.02257277,-0.14058216,0.614546937,-0.422619787,-0.742792075,0.306995756,1.0,1.440491135,1.208422711,-7.986373166,-1.020789658,2.275739813,0,0,
1059130,FOCAL COMMUNICATIONS CORP,10-K,2003-03-28,2002-12-31,4812.0,DE,DE,1231.0,1059130_2002,121315,4813.0,0.0,0.0,0.0,0,103.108,8.704,284.377,-319.282,31.916,190.788,4.972,0.572,12.0,27.446,124.71,-445.491,0.0,0.0,5.693,519.116,603.659,-445.491,175.299,0.0,-610.273,61.101,328.538,0.0,0.0,0.0,50.73,0.05,-0.94512404,-0.669619609,-0.056044037,0.0,0.302433038,0.280069721,0.090068518,-0.84504967,1.0,-7.034304207,0.415377534,-2.145999852,-1.388160787,0.176037126,0,0,
1059155,GRIC COMMUNICATIONS INC,10-K,2003-03-31,2002-12-31,7372.0,CA,CA,1231.0,1059155_2002,127438,7372.0,0.0,0.0,0.0,0,28.165,4.331,30.61,13.224,23.079,17.177,20.337,0.0,0.0,0.0,2.441,-5.021,0.0,0.0,15.765,5.546,5.634,-5.021,11.905,11.752,-128.56,3.978,34.681,14.726,0.0,0.039,0.06,2.48,0.073204997,-0.1919353,0.031666477,0.0,0.187945116,0.287839586,-0.131353221,0.584276181,1.0,0.262194919,0.757028198,-4.199934662,-0.160797125,1.199832935,0,0,
1059167,CONRAD INDUSTRIES INC,10-K,2003-03-27,2002-12-31,3730.0,DE,DE,1231.0,1059167_2002,111282,3730.0,0.0,0.0,0.0,0,16.292,3.278,53.841,32.215,6.427,34.209,7.236,1.806,5.5,11.417,1.861,-0.004,4.574,0.0,0.0,6.845,21.626,-4.504,44.052,0.0,3.359,3.65,41.023,0.0,0.0,0.023,0.311,2.52,0.021406757,-0.075158577,0.024376263,0.025842222,0.334020542,-0.139627055,-0.443848069,-0.105199164,1.0,1.766684654,1.406211221,0.0623874,-0.07745027,0.055668844,0,0,
1059324,BETA OIL & GAS INC,10-K,2003-03-31,2002-12-31,1311.0,NV,NV,1231.0,1059324_2002,121934,1311.0,0.0,0.0,0.0,0,2.993,1.909,44.753,28.047,0.927,8.664,12.44,0.071,0.234,13.635,5.121,-6.882,0.0,0.0,0.0,3.07,16.705,-6.882,77.434,0.001,-23.854,1.878,9.648,0.095,0.0,0.0,0.558,0.86,-0.006797971,-0.168347333,-0.006428293,0.0,0.047862713,-0.304787828,-1.521732103,0.021511325,1.0,2.621606969,0.887229374,-0.533014547,-0.141308963,0.212790865,0,0,
